scenario,step,record_similarity,identity_path,record_quality,agency,presence,coherence,reciprocity,pointer_stability,debt,drag,free_resource,load,host_fitness,observer_S,boundary_effect,boundary_opportunity,coercion_penalty,B_addr,B_cap,B_act,B_align,B_path,B_scalar,active_spirit_channel
copy_control,32,0.92,0.9,0.9,0.94,0.42,0.22,0.2,0.25,0.58,0.48,0.45,0.45,0.15,0.1,0.0,1.0,0.0,0.7452000000000001,0.006141275637912894,0.0,0.5,0.0,0.0,False
copy_control,33,0.92,0.9,0.9,0.94,0.42,0.22,0.2,0.25,0.58,0.48,0.45,0.45,0.15,0.1,0.0,1.0,0.0,0.7452000000000001,0.006141275637912894,0.0,0.5,0.0,0.0,False
copy_control,34,0.92,0.9,0.9,0.94,0.42,0.22,0.2,0.25,0.58,0.48,0.45,0.45,0.15,0.1,0.0,1.0,0.0,0.7452000000000001,0.006141275637912894,0.0,0.5,0.0,0.0,False
copy_control,35,0.92,0.9,0.9,0.94,0.42,0.22,0.2,0.25,0.58,0.48,0.45,0.45,0.15,0.1,0.0,1.0,0.0,0.7452000000000001,0.006141275637912894,0.0,0.5,0.0,0.0,False
copy_control,36,0.92,0.9,0.9,0.94,0.42,0.22,0.2,0.25,0.58,0.48,0.45,0.45,0.15,0.1,0.0,1.0,0.0,0.7452000000000001,0.006141275637912894,0.0,0.5,0.0,0.0,False
copy_control,37,0.92,0.9,0.9,0.94,0.42,0.22,0.2,0.25,0.58,0.48,0.45,0.45,0.15,0.1,0.0,1.0,0.0,0.7452000000000001,0.006141275637912894,0.0,0.5,0.0,0.0,False
copy_control,38,0.92,0.9,0.9,0.94,0.42,0.22,0.2,0.25,0.58,0.48,0.45,0.45,0.15,0.1,0.0,1.0,0.0,0.7452000000000001,0.006141275637912894,0.0,0.5,0.0,0.0,False
copy_control,39,0.92,0.9,0.9,0.94,0.42,0.22,0.2,0.25,0.58,0.48,0.45,0.45,0.15,0.1,0.0,1.0,0.0,0.7452000000000001,0.006141275637912894,0.0,0.5,0.0,0.0,False
copy_control,40,0.92,0.9,0.9,0.94,0.42162978573937476,0.22264840182648402,0.20280119423955043,0.2528011942395504,0.5783702142606252,0.4818335089567966,0.4632420091324201,0.4490832455216017,0.15356515630488232,0.1,0.0,1.0,0.0,0.7452000000000001,0.006426713075267117,0.0,0.5399083406392543,0.0,0.0,False
copy_control,41,0.92,0.9,0.9,0.94,0.4244397611520899,0.22721461187214612,0.20763083948015457,0.2576308394801545,0.5755602388479101,0.48499473129610116,0.4860730593607306,0.4475026343519494,0.1597119775201967,0.1,0.0,1.0,0.0,0.7452000000000001,0.006934253851052505,0.0,0.5685203227577651,0.0,0.0,False
copy_control,42,0.92,0.9,0.9,0.94,0.427249736564805,0.23178082191780822,0.2124604847207587,0.26246048472075867,0.5727502634351949,0.48815595363540565,0.5089041095890411,0.4459220231822972,0.16585879873551104,0.1,0.0,1.0,0.0,0.7452000000000001,0.007461500714265482,0.0,0.5685203227577654,0.0,0.0,False
copy_control,43,0.92,0.9,0.9,0.94,0.4300597119775202,0.23634703196347032,0.21729012996136285,0.2672901299613628,0.5699402880224798,0.4913171759747102,0.5317351598173516,0.4443414120126449,0.17200561995082542,0.1,0.0,1.0,0.0,0.7452000000000001,0.008008689459982659,0.0,0.5685203227577651,0.0,0.0,False
copy_control,44,0.92,0.9,0.9,0.94,0.4328696873902353,0.24091324200913242,0.222119775201967,0.27211977520196695,0.5671303126097647,0.49447839831401474,0.5545662100456621,0.44276080084299263,0.1781524411661398,0.1,0.0,1.0,0.0,0.7452000000000001,0.008576055327910542,0.0,0.5685203227577649,0.0,0.0,False
copy_control,45,0.92,0.9,0.9,0.94,0.43567966280295045,0.24547945205479452,0.22694942044257113,0.27694942044257115,0.5643203371970494,0.49763962065331924,0.5773972602739725,0.4411801896733404,0.18429926238145417,0.1,0.0,1.0,0.0,0.7452000000000001,0.009163833016647666,0.0,0.5685203227577655,0.0,0.0,False
copy_control,46,0.92,0.9,0.9,0.94,0.4384896382156656,0.25004566210045664,0.23177906568317527,0.2817790656831753,0.5615103617843343,0.5008008429926238,0.6002283105022831,0.4395995785036881,0.1904460835967685,0.1,0.0,1.0,0.0,0.7452000000000001,0.009772256696033266,0.0,0.5685203227577652,0.0,0.0,False
copy_control,47,0.92,0.9,0.9,0.94,0.4412996136283807,0.2546118721461187,0.23660871092377944,0.28660871092377943,0.5587003863716192,0.5039620653319283,0.6230593607305936,0.43801896733403584,0.19659290481208289,0.1,0.0,1.0,0.0,0.7452000000000001,0.010401560017852966,0.0,0.5685203227577648,0.0,0.0,False
copy_control,48,0.92,0.9,0.9,0.94,0.4441095890410959,0.25917808219178085,0.24143835616438358,0.29143835616438357,0.5558904109589041,0.5071232876712328,0.6458904109589041,0.4364383561643836,0.20273972602739723,0.1,0.0,1.0,0.0,0.7452000000000001,0.011051976125133619,0.0,0.5685203227577653,0.0,0.0,False
copy_control,49,0.92,0.9,0.9,0.94,0.446919564453811,0.2637442922374429,0.24626800140498772,0.2962680014049877,0.5530804355461889,0.5102845100105374,0.6687214611872145,0.4348577449947313,0.2088865472427116,0.1,0.0,1.0,0.0,0.7452000000000001,0.011723737660226722,0.0,0.5685203227577652,0.0,0.0,False
copy_control,50,0.92,0.9,0.9,0.94,0.44972953986652614,0.26831050228310505,0.25109764664559187,0.30109764664559185,0.5502704601334738,0.5134457323498419,0.6915525114155251,0.43327713382507904,0.21503336845802598,0.1,0.0,1.0,0.0,0.7452000000000001,0.012417076771852357,0.0,0.5685203227577653,0.0,0.0,False
copy_control,51,0.92,0.9,0.9,0.94,0.4525395152792413,0.2728767123287671,0.255927291886196,0.305927291886196,0.5474604847207587,0.5166069546891464,0.7143835616438357,0.4316965226554268,0.22118018967334033,0.1,0.0,1.0,0.0,0.7452000000000001,0.013132225121251305,0.0,0.5685203227577647,0.0,0.0,False
copy_control,52,0.92,0.9,0.9,0.94,0.4553494906919564,0.27744292237442925,0.26075693712680015,0.31075693712680014,0.5446505093080435,0.519768177028451,0.7372146118721461,0.4301159114857745,0.2273270108886547,0.1,0.0,1.0,0.0,0.7452000000000001,0.01386941388757309,0.0,0.568520322757766,0.0,0.0,False
copy_control,53,0.92,0.9,0.9,0.94,0.45815946610467156,0.2820091324200913,0.2655865823674043,0.3155865823674043,0.5418405338953284,0.5229293993677555,0.7600456621004565,0.42853530031612225,0.23347383210396908,0.1,0.0,1.0,0.0,0.7452000000000001,0.014628873772609628,0.0,0.5685203227577647,0.0,0.0,False
copy_control,54,0.92,0.9,0.9,0.94,0.4609694415173867,0.28657534246575345,0.27041622760800843,0.3204162276080084,0.5390305584826133,0.52609062170706,0.7828767123287671,0.42695468914647,0.23962065331928345,0.1,0.0,1.0,0.0,0.7452000000000001,0.015410835004969715,0.0,0.5685203227577653,0.0,0.0,False
copy_control,55,0.92,0.9,0.9,0.94,0.46377941693010183,0.2911415525114155,0.27524587284861257,0.32524587284861256,0.5362205830698981,0.5292518440463646,0.8057077625570777,0.4253740779768177,0.2457674745345978,0.1,0.0,1.0,0.0,0.7452000000000001,0.016215527343775904,0.0,0.5685203227577652,0.0,0.0,False
copy_control,56,0.92,0.9,0.9,0.94,0.466589392342817,0.29570776255707765,0.2800755180892167,0.3300755180892167,0.533410607657183,0.5324130663856691,0.8285388127853881,0.42379346680716545,0.25191429574991214,0.1,0.0,1.0,0.0,0.7452000000000001,0.017043180081954993,0.0,0.5685203227577653,0.0,0.0,False
copy_control,57,0.92,0.9,0.9,0.94,0.4693993677555321,0.3002739726027397,0.28490516332982085,0.33490516332982084,0.5306006322444679,0.5355742887249736,0.8513698630136985,0.4222128556375132,0.25806111696522654,0.1,0.0,1.0,0.0,0.7452000000000001,0.017894022049182803,0.0,0.5685203227577647,0.0,0.0,False
copy_control,58,0.92,0.9,0.9,0.94,0.47220934316824725,0.30484018264840185,0.289734808570425,0.339734808570425,0.5277906568317527,0.5387355110642782,0.8742009132420091,0.4206322444678609,0.2642079381805409,0.1,0.0,1.0,0.0,0.7452000000000001,0.01876828161453654,0.0,0.5685203227577653,0.0,0.0,False
copy_control,59,0.92,0.9,0.9,0.94,0.4750193185809624,0.3094063926940639,0.29456445381102914,0.3445644538110292,0.5249806814190375,0.5418967334035827,0.8970319634703197,0.41905163329820866,0.2703547593958553,0.1,0.0,1.0,0.0,0.7452000000000001,0.019666186688899884,0.0,0.5685203227577652,0.0,0.0,False
copy_control,60,0.92,0.9,0.9,0.94,0.4778292939936775,0.31397260273972605,0.2993940990516333,0.3493940990516333,0.5221707060063224,0.5450579557428872,0.9198630136986301,0.4174710221285564,0.27650158061116964,0.10062916034850548,0.0,1.0,0.0,0.7452000000000001,0.020587964727160672,0.0,0.5685203227577653,0.0,0.0,False
copy_control,61,0.92,0.9,0.9,0.94,0.4806392694063927,0.3185388127853881,0.3042237442922375,0.35422374429223746,0.5193607305936072,0.5482191780821918,0.9426940639269407,0.4158904109589041,0.282648401826484,0.10833945873705313,0.0,1.0,0.0,0.7452000000000001,0.021533842730234832,0.0,0.5685203227577653,0.0,0.0,False
copy_control,62,0.92,0.9,0.9,0.94,0.4834492448191078,0.32310502283105025,0.30905338953284156,0.3590533895328416,0.5165507551808921,0.5513804004214963,0.965525114155251,0.41430979978925186,0.28879522304179833,0.11604975712560074,0.0,1.0,0.0,0.7452000000000001,0.022504047246946192,0.0,0.5685203227577651,0.0,0.0,False
copy_control,63,0.92,0.9,0.9,0.94,0.48625922023182294,0.3276712328767123,0.3138830347734457,0.36388303477344575,0.513740779768177,0.5545416227608008,0.9883561643835617,0.4127291886195996,0.2949420442571127,0.12376005551414838,0.0,1.0,0.0,0.7452000000000001,0.023498804375787285,0.0,0.5685203227577647,0.0,0.0,False
copy_control,64,0.92,0.9,0.9,0.94,0.4890691956445381,0.33223744292237445,0.3187126800140499,0.3687126800140499,0.5109308043554619,0.5577028451001054,1.011187214611872,0.4111485774499473,0.3010888654724271,0.131470353902696,0.0,1.0,0.0,0.7452000000000001,0.024518339766583002,0.0,0.5685203227577655,0.0,0.0,False
copy_control,65,0.92,0.9,0.9,0.94,0.4918791710572532,0.3368036529680365,0.32354232525465404,0.37354232525465403,0.5081208289427467,0.5608640674394099,1.0340182648401826,0.40956796628029507,0.3072356866877415,0.13918065229124366,0.0,1.0,0.0,0.7452000000000001,0.025562878622075853,0.0,0.5685203227577651,0.0,0.0,False
copy_control,66,0.92,0.9,0.9,0.94,0.49468914646996837,0.34136986301369865,0.3283719704952582,0.37837197049525817,0.5053108535300316,0.5640252897787144,1.0568493150684932,0.40798735511064277,0.31338250790305583,0.1468909506797913,0.0,1.0,0.0,0.7452000000000001,0.02663264569944896,0.0,0.5685203227577653,0.0,0.0,False
copy_control,67,0.92,0.9,0.9,0.94,0.4974991218826835,0.3459360730593607,0.3332016157358623,0.3832016157358623,0.5025008781173165,0.567186512118019,1.0796803652968037,0.4064067439409905,0.3195293291183702,0.15460124906833894,0.0,1.0,0.0,0.7452000000000001,0.027727865311800392,0.0,0.5685203227577647,0.0,0.0,False
copy_control,68,0.92,0.9,0.9,0.94,0.5003090972953986,0.35050228310502285,0.33803126097646646,0.38803126097646645,0.4996909027046013,0.5703477344573235,1.1025114155251141,0.4048261327713383,0.3256761503336846,0.16231154745688658,0.0,1.0,0.0,0.7452000000000001,0.028848761329581002,0.0,0.5685203227577655,0.0,0.0,False
copy_control,69,0.92,0.9,0.9,0.94,0.5031190727081138,0.3550684931506849,0.34286090621707066,0.3928609062170706,0.49688092729188615,0.573508956796628,1.1253424657534248,0.40324552160168603,0.3318229715489989,0.17002184584543423,0.0,1.0,0.0,0.7452000000000001,0.029995557182005275,0.0,0.5685203227577651,0.0,0.0,False
copy_control,70,0.92,0.9,0.9,0.94,0.505929048120829,0.35963470319634705,0.3476905514576748,0.39769055145767473,0.49407095187917105,0.5766701791359325,1.1481735159817352,0.40166491043203373,0.33796979276431327,0.17773214423398187,0.0,1.0,0.0,0.7452000000000001,0.03116847585844437,0.0,0.5685203227577653,0.0,0.0,False
copy_control,71,0.92,0.9,0.9,0.94,0.508739023533544,0.3642009132420091,0.3525201966982789,0.4025201966982789,0.4912609764664559,0.579831401475237,1.1710045662100454,0.4000842992623815,0.3441166139796276,0.18544244262252946,0.0,1.0,0.0,0.7452000000000001,0.032367739909807944,0.0,0.5685203227577648,0.0,0.0,False
copy_control,72,0.92,0.9,0.9,0.94,0.5115489989462592,0.36876712328767125,0.35734984193888303,0.407349841938883,0.48845100105374073,0.5829926238145415,1.1938356164383561,0.3985036880927292,0.35026343519494196,0.1931527410110771,0.0,1.0,0.0,0.7452000000000001,0.033593571449921505,0.0,0.5685203227577657,0.0,0.0,False
copy_control,73,0.92,0.9,0.9,0.94,0.5143589743589744,0.3733333333333333,0.36217948717948717,0.41217948717948716,0.4856410256410256,0.5861538461538461,1.2166666666666666,0.39692307692307693,0.35641025641025637,0.20086303939962474,0.0,1.0,0.0,0.7452000000000001,0.034846192156903696,0.0,0.5685203227577647,0.0,0.0,False
copy_control,74,0.92,0.9,0.9,0.94,0.5171689497716895,0.37789954337899545,0.3670091324200913,0.4170091324200913,0.48283105022831047,0.5893150684931506,1.239497716894977,0.3953424657534247,0.36255707762557077,0.20857333778817239,0.0,1.0,0.0,0.7452000000000001,0.03612582327454845,0.0,0.5685203227577655,0.0,0.0,False
copy_control,75,0.92,0.9,0.9,0.94,0.5199789251844046,0.3824657534246575,0.3718387776606955,0.42183877766069544,0.4800210748155953,0.5924762908324552,1.2623287671232877,0.39376185458377244,0.36870389884088506,0.21628363617672,0.0,1.0,0.0,0.7452000000000001,0.03743268561371483,0.0,0.5685203227577651,0.0,0.0,False
copy_control,76,0.92,0.9,0.9,0.94,0.5227889005971198,0.38703196347031965,0.37666842290129965,0.4266684229012996,0.4772110994028802,0.5956375131717597,1.2851598173515981,0.39218124341412014,0.37485072005619946,0.22399393456526764,0.0,1.0,0.0,0.7452000000000001,0.038766999553728185,0.0,0.5685203227577653,0.0,0.0,False
copy_control,77,0.92,0.9,0.9,0.94,0.5255988760098349,0.3915981735159817,0.3814980681419038,0.4314980681419037,0.47440112399016504,0.5987987355110642,1.3079908675799086,0.3906006322444679,0.38099754127151386,0.2317042329538153,0.0,1.0,0.0,0.7452000000000001,0.04012898504379399,0.0,0.5685203227577649,0.0,0.0,False
copy_control,78,0.92,0.9,0.9,0.94,0.52840885142255,0.39616438356164385,0.38632771338250793,0.43632771338250786,0.4715911485774499,0.6019599578503688,1.3308219178082192,0.3890200210748156,0.3871443624868282,0.23941453134236293,0.0,1.0,0.0,0.7452000000000001,0.04151886160442709,0.0,0.5685203227577657,0.0,0.0,False
copy_control,79,0.92,0.9,0.9,0.94,0.5312188268352651,0.4007305936073059,0.3911573586231121,0.44115735862311206,0.4687811731647348,0.6051211801896733,1.3536529680365297,0.38743940990516335,0.39329118370214255,0.24712482973091057,0.0,1.0,0.0,0.7452000000000001,0.042936848328896965,0.0,0.5685203227577648,0.0,0.0,False
copy_control,80,0.92,0.9,0.9,0.94,0.5340288022479803,0.40529680365296805,0.3959870038637162,0.4459870038637162,0.4659711977520196,0.6082824025289778,1.3764840182648401,0.3858587987355111,0.39943800491745696,0.2548351281194582,0.0,1.0,0.0,0.7452000000000001,0.04438316388469079,0.0,0.5685203227577655,0.0,0.0,False
copy_control,81,0.92,0.9,0.9,0.94,0.5368387776606954,0.4098630136986301,0.40081664910432035,0.45081664910432034,0.4631612223393045,0.6114436248682824,1.3993150684931506,0.3842781875658588,0.40558482613277136,0.26254542650800583,0.0,1.0,0.0,0.7452000000000001,0.04585802651499405,0.0,0.5685203227577648,0.0,0.0,False
copy_control,82,0.92,0.9,0.9,0.94,0.5396487530734106,0.41442922374429225,0.4056462943449245,0.4556462943449245,0.46035124692658935,0.6146048472075869,1.4221461187214612,0.38269757639620655,0.41173164734808565,0.2702557248965535,0.0,1.0,0.0,0.7452000000000001,0.04736165404019051,0.0,0.5685203227577655,0.0,0.0,False
copy_control,83,0.92,0.9,0.9,0.94,0.5424587284861258,0.4189954337899543,0.41047593958552864,0.46047593958552857,0.45754127151387425,0.6177660695468914,1.4449771689497715,0.3811169652265543,0.41787846856340005,0.2779660232851011,0.0,1.0,0.0,0.7452000000000001,0.04889426385938012,0.0,0.5685203227577645,0.0,0.0,False
copy_control,84,0.92,0.9,0.9,0.94,0.5452687038988409,0.42356164383561645,0.4153055848261328,0.46530558482613277,0.4547312961011591,0.6209272918861959,1.4678082191780821,0.379536354056902,0.42402528977871434,0.28567632167364876,0.0,1.0,0.0,0.7452000000000001,0.05045607295191659,0.0,0.5685203227577658,0.0,0.0,False
copy_control,85,0.92,0.9,0.9,0.94,0.548078679311556,0.4281278538812785,0.4201352300667369,0.4701352300667369,0.45192132068844393,0.6240885142255005,1.4906392694063926,0.37795574288724976,0.43017211099402874,0.2933866200621964,0.0,1.0,0.0,0.7452000000000001,0.05204729787896299,0.0,0.5685203227577649,0.0,0.0,False
copy_control,86,0.92,0.9,0.9,0.94,0.5508886547242711,0.43269406392694065,0.42496487530734106,0.47496487530734105,0.4491113452757288,0.627249736564805,1.513470319634703,0.3763751317175975,0.43631893220934315,0.30109691845074404,0.0,1.0,0.0,0.7452000000000001,0.053668154785066376,0.0,0.5685203227577653,0.0,0.0,False
copy_control,87,0.92,0.9,0.9,0.94,0.5536986301369863,0.4372602739726027,0.4297945205479452,0.4797945205479452,0.44630136986301366,0.6304109589041096,1.5363013698630135,0.3747945205479452,0.44246575342465744,0.3088072168392917,0.0,1.0,0.0,0.7452000000000001,0.055318859399750044,0.0,0.568520322757765,0.0,0.0,False
copy_control,88,0.92,0.9,0.9,0.94,0.5565086055497014,0.44182648401826485,0.43462416578854934,0.48462416578854933,0.4434913944502985,0.6335721812434141,1.5591324200913241,0.37321390937829296,0.44861257463997184,0.31651751522783933,0.0,1.0,0.0,0.7452000000000001,0.05699962703912365,0.0,0.5685203227577655,0.0,0.0,False
copy_control,89,0.92,0.9,0.9,0.94,0.5593185809624166,0.4463926940639269,0.4394538110291535,0.48945381102915353,0.4406814190375834,0.6367334035827186,1.5819634703196346,0.3716332982086407,0.45475939585528624,0.324227813616387,0.0,1.0,0.0,0.7452000000000001,0.05871067260751032,0.0,0.5685203227577648,0.0,0.0,False
copy_control,90,0.92,0.9,0.9,0.94,0.5621285563751317,0.45095890410958905,0.4442834562697576,0.49428345626975767,0.43787144362486824,0.6398946259220232,1.604794520547945,0.3700526870389884,0.46090621707060053,0.33193811200493456,0.0,1.0,0.0,0.7452000000000001,0.06045221059909014,0.0,0.5685203227577657,0.0,0.0,False
copy_control,91,0.92,0.9,0.9,0.94,0.5649385317878468,0.4555251141552511,0.44911310151036177,0.4991131015103618,0.4350614682121531,0.6430558482613277,1.6276255707762557,0.36847207586933617,0.46705303828591493,0.33964841039348226,0.0,1.0,0.0,0.7452000000000001,0.06222445509955939,0.0,0.5685203227577649,0.0,0.0,False
copy_control,92,0.92,0.9,0.9,0.94,0.5677485072005619,0.46009132420091325,0.45394274675096596,0.503942746750966,0.432251492799438,0.6462170706006323,1.6504566210045661,0.3668914646996839,0.47319985950122934,0.34735870878202985,0.0,1.0,0.0,0.7452000000000001,0.0640276197878049,0.0,0.5685203227577654,0.0,0.0,False
copy_control,93,0.92,0.9,0.9,0.94,0.5705584826132771,0.4646575342465753,0.4587723919915701,0.5087723919915701,0.42944151738672287,0.6493782929399368,1.6732876712328766,0.3653108535300316,0.47934668071654374,0.35506900717057754,0.0,1.0,0.0,0.7452000000000001,0.06586191793759263,0.0,0.5685203227577648,0.0,0.0,False
copy_control,94,0.92,0.9,0.9,0.94,0.5733684580259922,0.46922374429223745,0.46360203723217425,0.5136020372321742,0.42663154197400766,0.6525395152792413,1.6961187214611873,0.3637302423603794,0.48549350193185803,0.3627793055591252,0.0,1.0,0.0,0.7452000000000001,0.06772756241926986,0.0,0.5685203227577658,0.0,0.0,False
copy_control,95,0.92,0.9,0.9,0.94,0.5761784334387073,0.4737899543378995,0.46843168247277833,0.5184316824727784,0.42382156656129255,0.6557007376185457,1.7189497716894975,0.36214963119072713,0.49164032314717243,0.3704896039476727,0.0,1.0,0.0,0.7452000000000001,0.06962476570147995,0.0,0.5685203227577645,0.0,0.0,False
copy_control,96,0.92,0.9,0.9,0.94,0.5789884088514226,0.47835616438356166,0.4732613277133825,0.5232613277133824,0.42101159114857745,0.6588619599578504,1.741780821917808,0.3605690200210748,0.4977871443624867,0.37819990233622036,0.0,1.0,0.0,0.7452000000000001,0.07155373985288943,0.0,0.5685203227577651,0.0,0.0,False
copy_control,97,0.92,0.9,0.9,0.94,0.5817983842641377,0.4829223744292237,0.47809097295398667,0.5280909729539867,0.4182016157358623,0.6620231822971548,1.7646118721461186,0.3589884088514226,0.5039339655778011,0.385910200724768,0.0,1.0,0.0,0.7452000000000001,0.07351469654392573,0.0,0.5685203227577653,0.0,0.0,False
copy_control,98,0.92,0.9,0.9,0.94,0.5846083596768528,0.48748858447488586,0.4829206181945908,0.5329206181945908,0.4153916403231471,0.6651844046364594,1.787442922374429,0.35740779768177033,0.5100807867931155,0.39362049911331565,0.0,1.0,0.0,0.7452000000000001,0.07550784704852591,0.0,0.5685203227577655,0.0,0.0,False
copy_control,99,0.92,0.9,0.9,0.94,0.5874183350895679,0.4920547945205479,0.48775026343519495,0.5377502634351949,0.412581664910432,0.6683456269757639,1.8102739726027395,0.35582718651211803,0.5162276080084298,0.4013307975018633,0.0,1.0,0.0,0.7452000000000001,0.07753340224589433,0.0,0.5685203227577648,0.0,0.0,False
copy_control,100,0.92,0.9,0.9,0.94,0.5902283105022831,0.49662100456621006,0.4925799086757991,0.5425799086757991,0.40977168949771686,0.6715068493150684,1.8331050228310501,0.3542465753424658,0.5223744292237442,0.40904109589041093,0.0,1.0,0.0,0.7452000000000001,0.07959157262226992,0.0,0.5685203227577655,0.0,0.0,False
